Survived,Pclass,Age,SibSp,Parch,Fare,has_cabin,family_size,is_alone,fare_per_person,sex_encoded,age_group_encoded,fare_bin_encoded,Embarked_C,Embarked_Q,Embarked_S,title_Master,title_Miss,title_Mrs,title_Rare
0,3,-0.3092756154954491,0,0,-0.5452853709271769,0,-0.5609748304808925,1,-0.39163608705444175,0,2,1,0,0,1,0,0,0,0
0,3,0.4427762090826827,0,0,-0.5670499462169634,0,-0.5609748304808925,1,-0.4242399359572559,0,2,0,0,0,1,0,0,0,0
1,1,1.7212643108655068,1,0,1.106862362856988,1,0.059159876663617626,0,0.703971314884248,1,2,3,1,0,0,0,0,1,0
0,3,1.345238398576441,0,0,-0.5641087873940193,0,-0.5609748304808925,1,-0.4198340104298486,0,2,0,0,0,1,0,0,0,0
0,3,-0.5724937540977952,0,2,-0.5523441521022427,0,0.6792945838081278,0,-0.5843218967863885,1,2,0,0,1,0,0,1,0,0
0,2,0.5931865739983091,1,0,-0.12293496395240078,0,0.059159876663617626,0,-0.21716143616911202,0,2,2,0,0,1,0,0,0,0
0,3,0.5179813915404959,1,1,-0.16646411453197382,0,0.6792945838081278,0,-0.3916360870544418,0,2,2,0,0,1,0,0,0,0
1,2,-0.08366006812200955,0,0,0.04176993013247014,0,-0.5609748304808925,1,0.48778664821605866,1,2,3,0,0,1,0,1,0,0
0,3,1.4956487634920672,0,0,-0.7346959991247785,0,-0.5609748304808925,1,-0.675377691019473,0,2,0,0,0,1,0,0,0,0
0,3,-0.3092756154954491,0,0,-0.5646970191586081,0,-0.5609748304808925,1,-0.42071519553533004,0,2,0,1,0,0,0,0,0,0
1,1,1.4956487634920672,1,0,0.6048065517804263,1,0.059159876663617626,0,0.3279255711200335,0,2,3,1,0,0,0,0,0,1
1,2,-0.3844807979532623,2,1,-0.09940569336884779,0,1.299429290952638,0,-0.43745771253947785,1,2,2,0,0,1,0,0,1,0
0,3,-0.3092756154954491,0,0,-0.5489135844511608,0,-0.5609748304808925,1,-0.3970712367850514,0,2,0,0,0,1,0,0,0,0
0,1,0.8188021213717487,0,0,0.2629450736178682,0,-0.5609748304808925,1,0.8191122478770888,0,2,3,0,0,1,0,0,0,0
0,3,1.1196228512030013,0,0,-0.5452853709271769,0,-0.5609748304808925,1,-0.39163608705444175,0,2,1,0,0,1,0,0,0,0
1,1,0.4427762090826827,0,0,-0.10999386513144661,0,-0.5609748304808925,1,0.26044089100184115,0,2,2,1,0,0,0,0,0,0
0,3,0.5179813915404959,1,0,-0.3688158415505295,0,0.059159876663617626,0,-0.40132912321473785,0,2,2,0,0,1,0,0,0,0
0,3,0.06675029679361683,0,0,-0.5489135844511608,0,-0.5609748304808925,1,-0.3970712367850514,0,2,0,0,0,1,0,0,0,0
1,1,-0.15886525057982273,0,0,-0.017053246326412325,0,-0.5609748304808925,1,0.3996681376679123,0,2,2,0,0,1,0,0,0,0
1,2,-0.5348911628688886,1,2,0.24363224832288793,0,1.299429290952638,0,-0.30898797364112435,1,2,3,1,0,0,0,0,1,0
1,1,0.8188021213717487,0,0,2.876164687803722,1,-0.5609748304808925,1,4.733777078978489,1,2,3,0,0,1,0,1,0,0
0,3,0.7435969389139355,1,5,0.0011819383758412065,0,3.1598334123861687,0,-0.5178973243112858,1,2,3,0,0,1,0,0,1,0
0,3,-0.3092756154954491,0,0,-0.5688146415107299,0,-0.5609748304808925,1,-0.4268834912737003,0,2,0,0,0,1,0,0,0,0
1,3,-0.5724937540977952,1,0,-0.36999230507970715,0,0.059159876663617626,0,-0.4022103083202193,1,2,2,0,1,0,0,1,0,0
0,3,-0.3092756154954491,0,0,-0.5523441521022427,0,-0.5609748304808925,1,-0.4022103083202193,0,2,0,0,1,0,0,0,0,0
0,3,0.4427762090826827,0,0,-0.5452853709271769,0,-0.5609748304808925,1,-0.39163608705444175,0,2,1,0,0,1,0,0,0,0
1,2,-0.3844807979532623,1,2,0.7947065888061656,0,1.299429290952638,0,-0.1026073724565218,1,2,3,0,0,1,0,1,0,0
0,3,0.36757102662486957,1,1,-0.3958745027216154,0,0.6792945838081278,0,-0.506190150767032,0,2,1,0,0,1,0,0,0,0
0,3,-0.23407043303763592,1,0,-0.3558747427295753,0,0.059159876663617626,0,-0.39163608705444175,1,2,2,0,0,1,0,0,1,0
1,2,-1.8885844471095259,2,1,0.18294555363378806,1,1.299429290952638,0,-0.33171549988170224,1,0,3,0,0,1,0,1,0,0
0,2,-0.23407043303763592,0,0,-0.4876386579974721,0,-0.5609748304808925,1,-0.30527994671725833,0,2,1,0,0,1,0,0,0,0
0,3,-0.15886525057982273,1,0,-0.3945992162559869,0,0.059159876663617626,0,-0.4206411759864696,0,2,1,1,0,0,0,0,0,0
1,1,0.969212486287375,1,0,0.501865992977382,1,0.059159876663617626,0,0.2508218743904055,0,2,3,0,0,1,0,0,0,0
1,3,-0.685301527784515,1,1,-0.36430528037966237,0,0.6792945838081278,0,-0.4904263366867056,0,2,2,1,0,0,0,0,0,0
0,3,-0.6100963453267019,0,0,-0.5498924021074366,0,-0.5609748304808925,1,-0.39853752880057264,0,2,0,0,0,1,0,0,0,0
0,3,-0.6100963453267019,0,0,-0.3558747427295753,0,-0.5609748304808925,1,-0.10789448308941052,0,2,2,0,0,1,0,0,0,0
0,1,2.3981109529858253,0,0,0.025788849552120918,1,-0.5609748304808925,1,0.4638466112703382,0,3,3,0,0,1,0,0,0,0
0,2,2.0972902231545727,0,0,-0.4441095074178991,0,-0.5609748304808925,1,-0.2400722489116301,0,2,1,0,1,0,0,0,0,1
1,1,-0.6100963453267019,0,0,1.0996059358090202,1,-0.5609748304808925,1,2.072450021326749,1,2,3,0,0,1,0,1,0,0
0,3,-0.23407043303763592,0,0,-0.5489135844511608,0,-0.5609748304808925,1,-0.3970712367850514,0,2,0,0,0,1,0,0,0,0
0,3,-0.3092756154954491,0,0,-0.5527370909209881,0,-0.5609748304808925,1,-0.40279893997068095,0,2,0,0,1,0,0,0,0,0
1,1,3.827009419684276,0,0,-0.02881788161818882,1,-0.5609748304808925,1,0.38204443555828305,0,3,2,0,0,1,0,0,0,0
0,3,1.6460591284076938,0,0,-0.568715818574279,0,-0.5609748304808925,1,-0.4267354521759794,0,2,0,0,0,1,0,0,0,0
1,1,0.2171606617092432,0,0,-0.017053246326412325,1,-0.5609748304808925,1,0.3996681376679123,0,2,2,1,0,0,0,0,0,1
0,1,0.8188021213717487,0,0,-0.7346959991247785,0,-0.5609748304808925,1,-0.675377691019473,0,2,0,0,0,1,0,0,0,0
0,3,-1.51255853482046,3,2,-0.07822934984365013,0,2.5396987052416584,0,-0.5114772613999208,1,0,2,0,0,1,0,1,0,0
1,2,-0.08366006812200955,0,0,-0.4288154815385896,0,-0.5609748304808925,1,-0.21716143616911202,1,2,1,0,0,1,0,1,0,0
0,3,0.2171606617092432,0,0,-0.548226529750121,0,-0.5609748304808925,1,-0.39604201258184907,0,2,1,0,0,1,0,0,0,0
0,2,0.14195547925143,1,1,-0.11705264630651252,0,0.6792945838081278,0,-0.3669629041009608,0,2,2,0,0,1,0,0,0,0
0,3,0.8940073038295618,0,5,0.19912192715998075,0,2.5396987052416584,0,-0.4422307985275025,1,2,3,0,0,1,0,0,1,0
0,3,-0.3092756154954491,1,0,-0.3558747427295753,0,0.059159876663617626,0,-0.39163608705444175,0,2,2,0,0,1,0,0,0,0
0,3,-0.685301527784515,0,0,-0.5498924021074366,0,-0.5609748304808925,1,-0.39853752880057264,0,2,0,0,0,1,0,0,0,0
1,1,-0.3844807979532623,0,0,0.8958824523154435,1,-0.5609748304808925,1,1.7672674213751434,1,2,3,1,0,0,0,0,0,1
0,3,-2.038994812025152,3,2,-0.07822934984365013,0,2.5396987052416584,0,-0.5114772613999208,1,0,2,0,0,1,0,1,0,0
1,3,-0.3092756154954491,0,0,0.5946089659095145,0,-0.5609748304808925,1,1.3159526082709134,0,2,3,0,0,1,0,0,0,0
1,3,-2.1330012900974187,2,1,-0.28156224744554,0,1.299429290952638,0,-0.5056764198505364,1,0,2,1,0,0,0,1,0,0
1,1,1.4204435810342542,1,0,1.0706861093347755,1,0.059159876663617626,0,0.676874872890693,0,2,3,1,0,0,0,0,0,0
0,3,-0.7605067102423282,0,0,-0.5489135844511608,0,-0.5609748304808925,1,-0.3970712367850514,0,2,0,0,0,1,0,0,0,0
1,1,2.0220850406967594,0,0,0.10059310659135261,1,-0.5609748304808925,1,0.575905158764205,0,2,3,1,0,0,0,0,0,1
0,3,-0.3092756154954491,0,0,-0.5570500062189534,0,-0.5609748304808925,1,-0.409259789164071,0,2,0,0,0,1,0,0,0,0
1,3,-0.45968598041107545,0,0,-0.5570500062189534,0,-0.5609748304808925,1,-0.409259789164071,1,2,0,0,0,1,0,1,0,0
0,3,-0.3092756154954491,0,0,-0.5489135844511608,0,-0.5609748304808925,1,-0.3970712367850514,0,2,0,0,0,1,0,0,0,0
1,2,-0.8357118927001413,0,1,-0.19352277570305973,0,0.059159876663617626,0,-0.27003254249799985,1,2,2,0,0,1,0,1,0,0
0,3,-0.6100963453267019,0,0,-0.536266601512501,0,-0.5609748304808925,1,-0.3781257570172,0,2,1,0,0,1,0,0,0,0
1,3,-0.5724937540977952,0,0,-0.5504806338720254,0,-0.5609748304808925,1,-0.39941871390605405,1,2,0,0,1,0,0,1,0,0
0,3,-0.8357118927001413,0,0,-0.5758734226857958,0,-0.5609748304808925,1,-0.43745771253947785,1,2,0,0,1,0,0,1,0,0
0,2,-0.3844807979532623,2,0,0.994705388766366,0,0.6792945838081278,0,0.18818371235236112,0,2,3,0,0,1,0,0,0,0
0,3,-0.3092756154954491,0,0,-0.5489135844511608,0,-0.5609748304808925,1,-0.3970712367850514,0,2,0,0,0,1,0,0,0,0
0,3,0.2171606617092432,1,1,-0.36999230507970715,0,0.6792945838081278,0,-0.49326610255330383,1,2,2,0,1,0,0,0,1,0
0,2,-0.45968598041107545,0,0,-0.4288154815385896,0,-0.5609748304808925,1,-0.21716143616911202,0,2,1,0,0,1,0,0,0,0
0,1,2.172495405612386,0,2,1.9305821262271863,1,0.6792945838081278,0,0.6555055466260304,0,2,3,1,0,0,0,0,0,0
1,1,1.5708539459498805,2,0,2.4099910143670784,0,0.6792945838081278,0,0.8948941669484949,0,2,3,0,0,1,0,0,0,1
0,3,0.8188021213717487,0,0,-0.5646970191586081,0,-0.5609748304808925,1,-0.42071519553533004,0,2,0,1,0,0,0,0,0,0
0,1,1.345238398576441,0,0,-0.1326407880681164,1,-0.5609748304808925,1,0.22651526444080472,0,2,2,0,0,1,0,0,0,0
0,3,0.5179813915404959,0,0,-0.558325292684582,0,-0.5609748304808925,1,-0.4111701984727549,0,2,0,0,0,1,0,0,0,0
1,3,-0.685301527784515,1,0,-0.548226529750121,0,0.059159876663617626,0,-0.535709851800661,0,2,1,0,0,1,0,0,0,0
0,2,0.2171606617092432,2,0,0.994705388766366,0,0.6792945838081278,0,0.18818371235236112,0,2,3,0,0,1,0,0,0,0
0,2,-0.3092756154954491,0,0,-0.4288154815385896,0,-0.5609748304808925,1,-0.21716143616911202,0,2,1,0,0,1,0,0,0,0
0,3,-0.3092756154954491,0,0,-0.551755920337654,0,-0.5609748304808925,1,-0.40132912321473785,0,2,0,0,0,1,0,0,0,0
0,3,1.0444176687451883,0,0,-0.5452853709271769,0,-0.5609748304808925,1,-0.39163608705444175,0,2,1,0,0,1,0,0,0,0
1,1,0.4427762090826827,1,0,0.4888260712199769,1,0.059159876663617626,0,0.24105481868124892,1,2,3,0,0,1,0,0,1,0
1,2,0.8188021213717487,1,1,0.18294555363378806,0,0.6792945838081278,0,-0.21716143616911202,1,2,3,0,0,1,0,0,1,0
0,1,0.14195547925143,1,0,0.4888260712199769,1,0.059159876663617626,0,0.24105481868124892,0,2,3,0,0,1,0,0,0,0
0,2,3.0749575951061443,0,0,-0.4876386579974721,0,-0.5609748304808925,1,-0.30527994671725833,0,3,1,0,0,1,0,0,0,0
1,2,0.14195547925143,0,0,-0.4288154815385896,0,-0.5609748304808925,1,-0.21716143616911202,0,2,1,0,0,1,0,0,0,0
0,2,0.06675029679361683,0,0,-0.7346959991247785,0,-0.5609748304808925,1,-0.675377691019473,0,2,0,0,0,1,0,0,0,0
0,3,-0.8357118927001413,0,0,-0.551755920337654,0,-0.5609748304808925,1,-0.40132912321473785,0,2,0,0,0,1,0,0,0,0
0,3,-0.3468782067243557,0,0,-0.5452853709271769,0,-0.5609748304808925,1,-0.39163608705444175,0,2,1,0,0,1,0,0,0,0
1,3,-0.8357118927001413,0,0,-0.503127976822625,0,-0.5609748304808925,1,-0.32848331291479627,1,2,1,0,0,1,0,1,0,0
0,3,1.0444176687451883,1,6,0.36882679124385664,0,3.779968119530679,0,-0.4687397837840698,1,2,3,0,0,1,0,0,1,0
1,1,0.5179813915404959,0,1,5.124238728242953,1,0.059159876663617626,0,3.713033753705343,0,2,3,1,0,0,0,0,0,0
0,3,-0.5724937540977952,0,0,-0.543226559751116,0,-0.5609748304808925,1,-0.38855193918525666,1,2,1,0,1,0,0,1,0,0
1,1,-0.15886525057982273,0,0,1.0706861093347755,1,-0.5609748304808925,1,2.029127436800859,0,2,3,1,0,0,0,0,0,0
0,3,-0.685301527784515,0,0,-0.5176384779915022,0,-0.5609748304808925,1,-0.350220387096813,0,2,1,0,0,1,0,0,0,0
0,3,-1.136532622531394,5,2,0.36882679124385664,0,3.779968119530679,0,-0.4687397837840698,0,1,3,0,0,1,0,0,0,0
0,2,2.3229057705280125,1,1,0.18294555363378806,0,0.6792945838081278,0,-0.21716143616911202,0,2,3,0,0,1,0,0,0,0
0,2,-0.3092756154954491,1,2,0.24363224832288793,0,1.299429290952638,0,-0.30898797364112435,0,2,3,1,0,0,0,0,0,0
0,3,-1.136532622531394,4,1,0.19912192715998075,0,2.5396987052416584,0,-0.4422307985275025,0,1,3,0,0,1,0,0,0,0
0,3,-0.7605067102423282,0,0,-0.49538449387357775,0,-0.5609748304808925,1,-0.3168833921862383,0,2,1,0,0,1,0,0,0,0
0,3,-0.8357118927001413,0,0,-0.5512665115095161,0,-0.5609748304808925,1,-0.4005959772069773,0,2,0,0,0,1,0,0,0,0
1,1,-1.061327440073581,0,1,4.237921222826851,1,0.059159876663617626,0,3.0491714535743024,1,1,3,0,0,1,0,1,0,0
1,1,0.14195547925143,1,0,0.6064724241377418,1,0.059159876663617626,0,0.32917332922939524,0,2,3,0,0,1,0,0,0,0
1,3,-1.8885844471095259,0,1,-0.419010834486423,0,0.059159876663617626,0,-0.43892576692521,1,0,1,1,0,0,0,1,0,0
1,3,-0.3092756154954491,0,0,0.5946089659095145,0,-0.5609748304808925,1,1.3159526082709134,0,2,3,0,0,1,0,0,0,0
0,3,-0.3092756154954491,0,0,-0.5646970191586081,0,-0.5609748304808925,1,-0.42071519553533004,0,2,0,1,0,0,0,0,0,0
0,1,2.3229057705280125,0,0,-0.10999386513144661,0,-0.5609748304808925,1,0.26044089100184115,0,2,2,0,0,1,0,0,0,1
0,2,1.7212643108655068,0,0,-0.4170508462468131,0,-0.5609748304808925,1,-0.19953773405948275,0,2,1,0,0,1,0,0,0,0
0,3,1.1196228512030013,0,0,-0.5452853709271769,0,-0.5609748304808925,1,-0.39163608705444175,0,2,1,0,0,1,0,0,0,0
1,3,-0.5724937540977952,0,0,-0.5527370909209881,0,-0.5609748304808925,1,-0.40279893997068095,1,2,0,0,1,0,0,1,0,0
0,1,1.4956487634920672,1,1,1.8743071697725027,1,0.6792945838081278,0,0.6274051410689637,0,2,3,1,0,0,0,0,0,0
0,3,0.969212486287375,0,0,-0.5546970791605981,1,-0.5609748304808925,1,-0.40573504874214517,0,2,0,0,0,1,0,0,0,0
1,1,-0.8357118927001413,1,0,4.618801290398115,1,0.059159876663617626,0,3.334455131473926,1,2,3,1,0,0,0,0,1,0
1,1,0.4427762090826827,0,0,-0.11617029865962926,1,-0.5609748304808925,1,0.2511884473942858,0,2,2,0,0,1,0,0,0,0
0,3,-0.8357118927001413,0,1,-0.3945992162559869,0,0.059159876663617626,0,-0.4206411759864696,1,2,1,1,0,0,0,1,0,0
0,3,-0.3092756154954491,0,0,-0.5525394450480864,0,-0.5609748304808925,1,-0.4025028617752392,0,2,0,0,1,0,0,0,0,0
0,3,-0.23407043303763592,1,0,-0.5498924021074366,0,0.059159876663617626,0,-0.5369576099100228,0,2,0,0,0,1,0,0,0,0
0,2,0.7435969389139355,0,0,-0.12293496395240078,0,-0.5609748304808925,1,0.24105481868124892,0,2,2,0,0,1,0,0,0,0
1,2,1.1948280336608146,0,0,-0.4170508462468131,0,-0.5609748304808925,1,-0.19953773405948275,1,2,1,0,0,1,0,0,1,0
1,1,0.969212486287375,0,0,-0.11617029865962926,1,-0.5609748304808925,1,0.2511884473942858,0,2,2,0,0,1,0,0,0,0
1,1,-0.5348911628688886,0,0,2.831164957812677,0,-0.5609748304808925,1,4.666366418409158,1,2,3,0,0,1,0,1,0,0
1,3,-0.3092756154954491,1,1,-0.3759734456620463,0,0.6792945838081278,0,-0.4962527326041491,0,2,2,1,0,0,1,0,0,0
1,1,-0.3844807979532623,0,0,0.4301017176975453,1,-0.5609748304808925,1,1.0695168569315452,1,2,3,1,0,0,0,0,0,1
0,1,0.8188021213717487,0,0,-0.10999386513144661,1,-0.5609748304808925,1,0.26044089100184115,0,2,2,0,0,1,0,0,0,0
1,1,1.4204435810342542,1,0,0.4888260712199769,1,0.059159876663617626,0,0.24105481868124892,0,2,3,0,0,1,0,0,0,0
0,3,-0.008454885664196365,0,0,-0.5115608673997704,0,-0.5609748304808925,1,-0.3411159825869785,0,2,1,0,0,1,0,0,0,0
0,2,1.7212643108655068,0,0,-0.4288154815385896,0,-0.5609748304808925,1,-0.21716143616911202,0,2,1,0,0,1,0,0,0,0
0,3,-0.7605067102423282,0,0,-0.5546970791605981,1,-0.5609748304808925,1,-0.40573504874214517,0,2,0,0,0,1,0,0,0,0
1,1,0.6683917564561223,0,0,4.618801290398115,1,-0.5609748304808925,1,7.344287953967325,1,2,3,1,0,0,0,1,0,0
1,2,-0.15886525057982273,0,0,-0.4876386579974721,1,-0.5609748304808925,1,-0.30527994671725833,1,2,1,0,0,1,0,1,0,0
0,3,-0.3092756154954491,0,0,-0.36999230507970715,0,-0.5609748304808925,1,-0.1290429256209657,0,2,2,0,1,0,0,0,0,0
0,3,0.29236584416705635,0,0,-0.551755920337654,0,-0.5609748304808925,1,-0.40132912321473785,0,2,0,0,0,1,0,0,0,0
1,2,-1.7381740821938996,0,1,0.04176993013247014,0,0.059159876663617626,0,-0.09379552140170716,1,0,3,0,0,1,0,1,0,0
0,3,-0.9109170751579546,1,0,-0.568715818574279,0,0.059159876663617626,0,-0.5510565715977261,0,1,0,0,0,1,0,0,0,0
0,2,0.36757102662486957,0,0,-0.4288154815385896,0,-0.5609748304808925,1,-0.21716143616911202,0,2,1,0,0,1,0,0,0,0
0,2,1.5708539459498805,0,0,-0.4288154815385896,0,-0.5609748304808925,1,-0.21716143616911202,0,2,1,0,0,1,0,0,0,0
1,1,-0.15886525057982273,1,0,0.5147082688618853,1,0.059159876663617626,0,0.26044089100184115,0,2,3,0,0,1,0,0,0,0
0,3,-0.685301527784515,0,0,-0.5308736926947507,0,-0.5609748304808925,1,-0.3700470519701459,0,2,1,0,0,1,0,0,0,0
1,2,0.06675029679361683,3,0,-0.2405813168701657,0,1.299429290952638,0,-0.49032881886836566,1,2,2,0,0,1,0,0,1,0
1,3,-0.5724937540977952,0,0,-0.5526382679845372,0,-0.5609748304808925,1,-0.40265090087296,1,2,0,0,1,0,0,1,0,0
0,2,-0.3092756154954491,1,0,-0.12293496395240078,0,0.059159876663617626,0,-0.21716143616911202,0,2,2,0,0,1,0,0,0,0
0,3,-0.3092756154954491,1,0,-0.548226529750121,0,0.059159876663617626,0,-0.535709851800661,1,2,1,0,0,1,0,1,0,0
1,1,-0.008454885664196365,0,0,4.237921222826851,1,-0.5609748304808925,1,6.773720598168078,1,2,3,0,0,1,0,1,0,0
0,3,-1.3621481699048337,0,0,-0.29263982803627664,0,-0.5609748304808925,1,-0.013167084250153211,0,0,2,1,0,0,0,0,0,0
0,2,0.06675029679361683,0,0,-0.7346959991247785,0,-0.5609748304808925,1,-0.675377691019473,0,2,0,0,0,1,0,0,0,0
0,2,-0.45968598041107545,0,0,-0.4288154815385896,0,-0.5609748304808925,1,-0.21716143616911202,0,2,1,0,0,1,0,0,0,0
0,2,-0.45968598041107545,0,0,-0.4288154815385896,0,-0.5609748304808925,1,-0.21716143616911202,0,2,1,0,0,1,0,0,0,0
0,3,-0.04605747689310296,0,0,-0.3558747427295753,0,-0.5609748304808925,1,-0.10789448308941052,0,2,2,0,0,1,0,0,0,0
0,3,1.4204435810342542,1,3,0.0741226771848555,0,1.9195639980971482,0,-0.43305178701207053,1,2,3,0,0,1,0,0,1,0
1,1,0.4427762090826827,0,0,5.124238728242953,1,-0.5609748304808925,1,8.101445198430158,0,2,3,1,0,0,0,0,0,0
0,3,-0.3092756154954491,0,0,-0.5489135844511608,0,-0.5609748304808925,1,-0.3970712367850514,0,2,0,0,0,1,0,0,0,0
0,3,-0.3092756154954491,0,0,-0.5489135844511608,0,-0.5609748304808925,1,-0.3970712367850514,0,2,0,0,0,1,0,0,0,0
1,1,0.8188021213717487,0,0,-0.02881788161818882,1,-0.5609748304808925,1,0.38204443555828305,0,2,2,0,0,1,0,0,0,0
0,1,0.5179813915404959,1,0,1.1205869863883744,1,0.059159876663617626,0,0.7142512203247946,0,2,3,0,0,1,0,0,0,0
1,1,-0.6100963453267019,2,2,5.124238728242953,1,1.9195639980971482,0,1.0799868868704532,1,2,3,1,0,0,0,1,0,0
0,3,-0.3844807979532623,1,0,-0.3558747427295753,0,0.059159876663617626,0,-0.39163608705444175,0,2,2,0,0,1,0,0,0,0
1,3,0.14195547925143,0,0,-0.548226529750121,0,-0.5609748304808925,1,-0.39604201258184907,0,2,1,0,0,1,0,0,0,0
0,1,3.0749575951061443,1,1,0.9358822123074836,1,0.6792945838081278,0,0.15881087550297904,0,3,3,0,0,1,0,0,0,1
0,3,-0.9861222576157678,1,1,-0.2582282698078304,0,0.6792945838081278,0,-0.43745771253947785,0,1,2,0,0,1,0,0,0,0
1,2,0.06675029679361683,0,0,-0.4288154815385896,0,-0.5609748304808925,1,-0.21716143616911202,1,2,1,0,0,1,0,1,0,0
0,1,-0.7605067102423282,1,0,0.5147082688618853,1,0.059159876663617626,0,0.26044089100184115,0,2,3,0,0,1,0,0,0,0
0,3,0.14195547925143,0,0,-0.5523441521022427,0,-0.5609748304808925,1,-0.4022103083202193,0,2,0,0,1,0,0,0,0,0
1,2,-1.8885844471095259,1,1,-0.19352277570305973,0,0.6792945838081278,0,-0.4051475920051575,1,0,2,0,0,1,0,1,0,0
1,3,-1.7381740821938996,0,1,-0.44116834859495496,1,0.059159876663617626,0,-0.4555220072018478,0,0,1,0,0,1,1,0,0,0
0,3,0.29236584416705635,0,0,-0.5111679285810251,0,-0.5609748304808925,1,-0.34052735093651687,0,2,1,0,0,1,0,0,0,0
0,3,-0.45968598041107545,0,0,-0.5489135844511608,0,-0.5609748304808925,1,-0.3970712367850514,0,2,0,0,0,1,0,0,0,0
1,2,1.4204435810342542,1,2,0.7947065888061656,0,1.299429290952638,0,-0.1026073724565218,1,2,3,0,0,1,0,0,1,0
1,2,-2.139017704694044,1,1,-0.3935215756632601,0,0.6792945838081278,0,-0.5050152372930568,0,0,2,0,0,1,1,0,0,0
0,3,-0.08366006812200955,0,0,-0.5512665115095161,0,-0.5609748304808925,1,-0.4005959772069773,0,2,0,0,0,1,0,0,0,0
0,2,-0.8357118927001413,0,0,-0.4641093874139191,0,-0.5609748304808925,1,-0.27003254249799985,0,2,1,0,0,1,0,0,0,0
0,3,0.36757102662486957,0,0,-0.5452853709271769,0,-0.5609748304808925,1,-0.39163608705444175,0,2,1,0,0,1,0,0,0,0
1,1,0.29236584416705635,0,0,1.3005859063525549,1,-0.5609748304808925,1,2.37352277394639,1,2,3,0,0,1,0,0,0,1
0,3,-0.3092756154954491,0,0,-0.3935215756632601,0,-0.5609748304808925,1,-0.16429032984022424,0,2,2,0,0,1,0,0,0,0
0,3,0.8940073038295618,0,0,-0.5670499462169634,0,-0.5609748304808925,1,-0.4242399359572559,0,2,0,0,0,1,0,0,0,0
1,3,-0.685301527784515,0,0,-0.5645981962221572,0,-0.5609748304808925,1,-0.4205671564376092,0,2,0,1,0,0,0,0,0,0
1,1,0.5179813915404959,1,2,2.08881647090158,1,1.299429290952638,0,0.38204443555828305,1,2,3,0,0,1,0,0,1,0
0,3,-0.9861222576157678,0,0,-0.551755920337654,0,-0.5609748304808925,1,-0.40132912321473785,0,1,0,0,0,1,0,0,0,0
1,1,1.6460591284076938,1,0,1.0996059358090202,1,0.059159876663617626,0,0.6985361651536383,1,2,3,0,0,1,0,0,1,0
0,1,0.8188021213717487,0,0,0.1970631159839199,0,-0.5609748304808925,1,0.720419516063165,0,2,3,1,0,0,0,0,0,1
0,3,0.1043528880225234,0,0,-0.5523441521022427,0,-0.5609748304808925,1,-0.4022103083202193,1,2,0,0,1,0,0,1,0,0
0,3,-0.3092756154954491,1,0,-0.16646411453197382,0,0.059159876663617626,0,-0.2497652850719262,0,2,2,0,1,0,0,0,0,0
0,3,0.2171606617092432,0,0,-0.5379324738698166,0,-0.5609748304808925,1,-0.38062127323592343,0,2,1,0,0,1,0,0,0,0
0,3,-0.3844807979532623,0,0,-0.5111679285810251,0,-0.5609748304808925,1,-0.34052735093651687,0,2,1,0,0,1,0,0,0,0
0,3,1.4204435810342542,0,0,-0.5498924021074366,0,-0.5609748304808925,1,-0.39853752880057264,0,2,0,0,0,1,0,0,0,0
0,2,2.0972902231545727,0,0,-0.4876386579974721,1,-0.5609748304808925,1,-0.30527994671725833,1,2,1,0,0,1,0,0,1,0
0,3,-0.3092756154954491,0,0,-0.5646970191586081,0,-0.5609748304808925,1,-0.42071519553533004,0,2,0,1,0,0,0,0,0,0
1,2,1.8716746757811333,1,3,-0.19352277570305973,0,1.9195639980971482,0,-0.5132396316108837,1,2,2,0,0,1,0,0,1,0
0,3,-0.8357118927001413,0,0,-0.5523441521022427,0,-0.5609748304808925,1,-0.4022103083202193,0,2,0,0,0,1,0,0,0,0
0,3,-0.3092756154954491,0,0,-0.5523441521022427,1,-0.5609748304808925,1,-0.4022103083202193,0,2,0,0,1,0,0,0,0,0
1,3,-1.8133792646517128,0,0,-0.44116834859495496,0,-0.5609748304808925,1,-0.23566632338422278,1,0,1,0,0,1,0,1,0,0
0,3,-0.3092756154954491,0,0,-0.5526382679845372,0,-0.5609748304808925,1,-0.40265090087296,0,2,0,0,1,0,0,0,0,0
1,1,1.0444176687451883,0,1,4.237921222826851,1,0.059159876663617626,0,3.0491714535743024,1,2,3,0,0,1,0,0,1,0
1,3,-1.2117378049892074,0,0,-0.5645981962221572,0,-0.5609748304808925,1,-0.4205671564376092,1,1,0,1,0,0,0,1,0,0
1,1,-0.9109170751579546,1,0,0.6064724241377418,1,0.059159876663617626,0,0.32917332922939524,1,1,3,0,0,1,0,0,1,0
0,1,-0.008454885664196365,0,0,-0.02881788161818882,1,-0.5609748304808925,1,0.38204443555828305,0,2,2,0,0,1,0,0,0,0
0,3,-0.3092756154954491,1,2,-0.1829346039404609,0,1.299429290952638,0,-0.4687397837840698,0,2,2,0,0,1,0,0,0,0
0,3,-0.3092756154954491,0,0,-0.5688146415107299,0,-0.5609748304808925,1,-0.4268834912737003,0,2,0,0,0,1,0,0,0,0
0,3,-0.3092756154954491,0,0,-0.5641087873940193,0,-0.5609748304808925,1,-0.4198340104298486,0,2,0,0,0,1,0,0,0,0
